iter	RMSE
208	11.76863788
209	11.76791625
210	11.76572614
211	11.7641305
212	11.75947717
213	11.75715469
214	11.75596252
215	11.75542415
216	11.75506272
217	11.75230831
218	11.74972391
219	11.7496093
220	11.74960231
221	11.74743342
222	11.74364311
223	11.74016544
224	11.73717722
225	11.73344531
226	11.73015452
227	11.72611226
228	11.72272353
229	11.72115345
230	11.72095922
231	11.71829534
232	11.7150776
233	11.71236287
234	11.71098815
235	11.707923
236	11.7074689
237	11.70562875
238	11.70328728
239	11.70286711
240	11.70173738
241	11.69891931
242	11.6960237
243	11.69556219
244	11.6921441
245	11.69183677
246	11.68974973
247	11.68503026
248	11.68500276
249	11.68380788
250	11.6835522
251	11.68197943
252	11.67863092
253	11.67721676
254	11.67378575
255	11.67060341
256	11.6705832
257	11.66593887
258	11.66547725
259	11.66545749
260	11.66399597
261	11.66356034
262	11.66353457
263	11.66335322
264	11.66155115
265	11.65938832
266	11.65767123
267	11.65485245
268	11.6541175
269	11.65359752
270	11.65056673
271	11.6495479
272	11.64952689
273	11.6473253
274	11.64656978
275	11.64533593
276	11.64402504
277	11.64399659
278	11.64304529
279	11.6411952
280	11.64059427
281	11.63675211
282	11.63563592
283	11.63521207
284	11.63395435
285	11.63345962
286	11.63125559
287	11.62791858
288	11.62576
289	11.62293902
290	11.61961939
291	11.61959911
292	11.61768283
293	11.61765567
294	11.61614408
295	11.61442663
296	11.61440413
297	11.6129454
298	11.60943504
299	11.60762973
300	11.60620469
301	11.60557267
302	11.60266003
303	11.60148927
304	11.6004833
305	11.59872507
306	11.59688662
307	11.59475206
308	11.59181054
309	11.59142436
310	11.59121168
311	11.58943811
312	11.58540434
313	11.58387543
314	11.58050454
315	11.57947667
316	11.57864121
317	11.5772471
318	11.57546732
319	11.57388565
320	11.57286794
321	11.57152168
322	11.57086519
323	11.56711254
324	11.56425423
325	11.56246886
326	11.56208441
327	11.55927356
328	11.55708511
329	11.55649502
330	11.5551881
331	11.54860142
332	11.5470338
333	11.54569173
334	11.54258427
335	11.54237701
336	11.54020032
337	11.53925761
338	11.53606172
339	11.53503762
340	11.53220811
341	11.52912489
342	11.52772665
343	11.52562993
344	11.52475124
345	11.52327643
346	11.51928061
347	11.51743439
348	11.51529108
349	11.51478459
350	11.51363142
351	11.51179411
352	11.50938273
353	11.50647983
354	11.50382972
355	11.50164063
356	11.49889478
357	11.49755111
358	11.49542572
359	11.49469765
360	11.49272177
361	11.49154036
362	11.48834049
363	11.48698022
364	11.48591209
365	11.48470944
366	11.48287927
367	11.48247449
368	11.48141736
369	11.48055293
370	11.48046046
371	11.47931276
372	11.47902506
373	11.47758886
374	11.47543788
375	11.47511589
376	11.47503116
377	11.47305574
378	11.47102243
379	11.46911917
380	11.46868967
381	11.46802211
382	11.46795665
383	11.46652955
384	11.46614797
385	11.46323475
386	11.46147772
387	11.46130922
388	11.45955003
389	11.4577484
390	11.4555714
391	11.45354106
392	11.45171737
393	11.4491359
394	11.44828197
395	11.44705035
396	11.44597362
397	11.44480628
398	11.44235354
399	11.43969673
400	11.43680782
401	11.43492857
402	11.43457714
403	11.43130447
404	11.42919196
405	11.427356
406	11.4253098
407	11.42529565
408	11.4248618
409	11.42317489
410	11.42293389
411	11.42181222
412	11.42178491
413	11.42166248
414	11.42131205
415	11.4204776
416	11.42007854
417	11.41976376
418	11.41918159
419	11.41599493
420	11.41517261
421	11.41490188
422	11.41328348
423	11.41309631
424	11.40951818
425	11.40834287
426	11.40688316
427	11.40442093
428	11.40158599
429	11.39949624
430	11.39928404
431	11.39912871
432	11.39771729
433	11.39448327
434	11.39166753
435	11.39070988
436	11.3883996
437	11.38800325
438	11.38544187
439	11.38282304
440	11.38194481
441	11.3802251
442	11.3782953
443	11.37752988
444	11.37619411
445	11.37354548
446	11.37254252
447	11.37107111
448	11.36837641
449	11.36737368
450	11.36723031
451	11.36706838
452	11.36640337
453	11.36541515
454	11.36409395
455	11.36309983
456	11.35899087
457	11.35824071
458	11.35798825
459	11.35796631
460	11.35631645
461	11.35393763
462	11.35229037
463	11.35163495
464	11.34937012
465	11.34773416
466	11.34500282
467	11.34372486
468	11.34139846
469	11.34083585
470	11.33923064
471	11.3381281
472	11.33655842
473	11.33276742
474	11.33154494
475	11.32962979
476	11.32867977
477	11.32811636
478	11.32702571
479	11.32677416
480	11.32513703
481	11.32382424
482	11.32263924
483	11.32099868
484	11.31985615
485	11.31975343
486	11.31885861
487	11.31854733
488	11.3169004
489	11.31471928
490	11.31470438
491	11.31354984
492	11.31353574
493	11.31252715
494	11.31243501
495	11.31242759
496	11.31096041
497	11.30946741
498	11.30738529
499	11.30600723
500	11.30354892
501	11.30266548
502	11.30204498
503	11.30014654
504	11.29776666
505	11.29546207
506	11.29439476
507	11.29266741
508	11.29107277
509	11.28999629
510	11.2879917
511	11.28677726
512	11.28424226
513	11.28364672
514	11.28284647
515	11.28096266
516	11.27984121
517	11.27903417
518	11.27827248
519	11.27753234
520	11.27714631
521	11.27504183
522	11.27418582
523	11.27407675
524	11.2739657
525	11.27380778
526	11.27367093
527	11.27354403
528	11.27290414
529	11.27279955
530	11.27165537
531	11.27133752
532	11.27055874
533	11.26891793
534	11.26867468
535	11.26653441
536	11.2660094
537	11.264206
538	11.26210858
539	11.26091117
540	11.26024639
541	11.25920639
542	11.25861621
543	11.25744998
544	11.25710565
545	11.25669185
546	11.2555442
547	11.2553106
548	11.25494771
549	11.25348075
550	11.25202485
551	11.25198903
552	11.25068202
553	11.25046601
554	11.24952643
555	11.24947429
556	11.24930476
557	11.24765754
558	11.24566301
559	11.24462422
560	11.24372407
561	11.24247801
562	11.24241252
563	11.24193799
564	11.24187784
565	11.24006079
566	11.23759724
567	11.23702831
568	11.23335087
569	11.23220002
570	11.23212465
571	11.23211206
572	11.23188053
573	11.2318317
574	11.22943521
575	11.22793871
576	11.22610805
577	11.22446688
578	11.22403828
579	11.22329751
580	11.22319702
581	11.2218382
582	11.21919594
583	11.21809409
584	11.21735704
585	11.2149721
586	11.21494041
587	11.21477778
588	11.21207553
589	11.20780598
590	11.20614373
591	11.20503586
592	11.20365142
593	11.20162107
594	11.20079225
595	11.20079014
596	11.19903429
597	11.19900439
598	11.19804658
599	11.19677242
600	11.19567998
601	11.1945314
602	11.19344791
603	11.19261864
604	11.19211727
605	11.19151841
606	11.19060531
607	11.18955857
608	11.18955728
609	11.18925914
610	11.18898134
611	11.18765637
612	11.18594554
613	11.18503843
614	11.18331998
615	11.18290931
616	11.18290456
617	11.1828428
618	11.18225802
619	11.18066564
620	11.18019678
621	11.1786554
622	11.17863098
623	11.17781126
624	11.17696594
625	11.17622142
626	11.17603422
627	11.17485962
628	11.17483828
629	11.17318464
630	11.17086821
631	11.17044189
632	11.16917986
633	11.16915958
634	11.16767896
635	11.16703773
636	11.16516989
637	11.16385158
638	11.16212595
639	11.15994284
640	11.15817275
641	11.15719158
642	11.15613008
643	11.15388591
644	11.15246911
645	11.14932082
646	11.14849356
647	11.14672988
648	11.14582635
649	11.14574928
650	11.14547384
651	11.14372563
652	11.14259805
653	11.14245945
654	11.14145121
655	11.1413889
656	11.13871532
657	11.13802373
658	11.13734405
659	11.13691285
660	11.13582824
661	11.13521302
662	11.13462354
663	11.13392796
664	11.13298443
665	11.13101485
666	11.1308046
667	11.13080045
668	11.12984933
669	11.1293235
670	11.12843641
671	11.12743496
672	11.12608161
673	11.12505319
674	11.12360891
675	11.12215992
676	11.12125167
677	11.1212379
678	11.12122183
679	11.11978264
680	11.11867611
681	11.11770404
682	11.11686312
683	11.1150906
684	11.11356908
685	11.11289278
686	11.11245557
687	11.11153585
688	11.11091998
689	11.11077117
690	11.1103586
691	11.11032492
692	11.10904515
693	11.10792767
694	11.10620426
695	11.10610129
696	11.10519188
697	11.10519053
698	11.10516811
699	11.10412514
700	11.10387592
701	11.10370253
702	11.1028308
703	11.10006778
704	11.09959739
705	11.09770673
706	11.09629112
707	11.09448107
708	11.09314968
709	11.09176383
710	11.09133422
711	11.09081058
712	11.09038266
713	11.09018144
714	11.08985458
715	11.08943649
716	11.08882797
717	11.08777464
718	11.08672948
719	11.0847273
720	11.08246589
721	11.08117854
722	11.08086506
723	11.07872556
724	11.07790592
725	11.07758774
726	11.07704427
727	11.0757879
728	11.07539388
729	11.07538452
730	11.07520637
731	11.07327857
732	11.07289881
733	11.07194558
734	11.07184213
735	11.0717429
736	11.07115072
737	11.07092803
738	11.07011887
739	11.06912872
740	11.06911995
741	11.06847821
742	11.06846759
743	11.06703673
744	11.06670606
745	11.06633078
746	11.06560895
747	11.06420353
748	11.06353656
749	11.06289657
750	11.06188905
751	11.05967893
752	11.05959144
753	11.05844486
754	11.0579255
755	11.05718683
756	11.0554737
757	11.05545467
758	11.05424827
759	11.05408963
760	11.05359427
761	11.05157131
762	11.05122299
763	11.05005085
764	11.04906659
765	11.04746255
766	11.04725803
767	11.04502401
768	11.04432669
769	11.04361808
770	11.04351893
771	11.04199209
772	11.04199085
773	11.04149284
774	11.039787
775	11.03977608
776	11.03967328
777	11.03900728
778	11.03770592
779	11.03748652
780	11.03718876
781	11.0359986
782	11.03379225
783	11.031831
784	11.03153308
785	11.03096532
786	11.02960799
787	11.02822373
788	11.02698003
789	11.02696652
790	11.026953
791	11.02632008
792	11.02630818
793	11.02576181
794	11.02427084
795	11.02393051
796	11.02391585
797	11.02319916
798	11.02318834
799	11.0216823
800	11.0212286
801	11.01996927
802	11.0192618
803	11.01889371
804	11.0173303
805	11.01732922
806	11.01609795
807	11.01539516
808	11.01496118
809	11.01464596
810	11.01262091
811	11.01186256
812	11.00995952
813	11.00845863
814	11.0063634
815	11.00549695
816	11.00404302
817	11.0016349
818	11.00071474
819	11.00045701
820	10.99920849
821	10.99871724
822	10.99733957
823	10.99645524
824	10.99509081
825	10.99406277
826	10.99316744
827	10.99315817
828	10.99242959
829	10.98922247
830	10.98922148
831	10.9879714
832	10.98675124
833	10.98649556
834	10.9852603
835	10.98330889
836	10.98329912
837	10.98154935
838	10.98059189
839	10.98050757
840	10.97974794
841	10.97876332
842	10.97815675
843	10.97723545
844	10.9749523
845	10.97494189
846	10.97426431
847	10.97407988
848	10.97298555
849	10.97163083
850	10.97033634
851	10.96902477
852	10.96696305
853	10.96592246
854	10.96489749
855	10.96478987
856	10.96313681
857	10.96232383
858	10.96199229
859	10.9610641
860	10.95963082
861	10.9582075
862	10.95756726
863	10.95738389
864	10.95717225
865	10.95609639
866	10.95510364
867	10.95365941
868	10.95260372
869	10.95094346
870	10.95021752
871	10.94958909
872	10.94898538
873	10.94710983
874	10.94599397
875	10.94503742
876	10.94317897
877	10.94262228
878	10.94076842
879	10.93960045
880	10.93922351
881	10.93878235
882	10.93743468
883	10.93731897
884	10.9347822
885	10.93339502
886	10.93235062
887	10.93207931
888	10.93192406
889	10.93103205
890	10.93075176
891	10.93009341
892	10.93003576
893	10.9291005
894	10.92814483
895	10.92729268
896	10.92720454
897	10.92640926
898	10.92594359
899	10.92541939
900	10.92449596
901	10.92326321
902	10.92229415
903	10.92216831
904	10.92143687
905	10.92027705
906	10.91889552
907	10.91885678
908	10.91876896
909	10.91781045
910	10.91768865
911	10.91704738
912	10.91634848
913	10.91517806
914	10.91508196
915	10.9146442
916	10.9136657
917	10.91292644
918	10.91235463
919	10.91224771
920	10.91208449
921	10.91074847
922	10.90959331
923	10.90836182
924	10.90735099
925	10.90723384
926	10.9065002
927	10.90555189
928	10.905361
929	10.90523692
930	10.90464751
931	10.90453229
932	10.90446364
933	10.90344379
934	10.90291634
935	10.90263022
936	10.90195234
937	10.90100928
938	10.9009693
939	10.90096569
940	10.90033517
941	10.8994816
942	10.89906743
943	10.89768368
944	10.89654189
945	10.89644364
946	10.89600414
947	10.89520705
948	10.89482666
949	10.89257528
950	10.8915288
951	10.89152465
952	10.89005175
953	10.88857732
954	10.88710952
955	10.88577823
956	10.88552191
957	10.88352549
958	10.88237498
959	10.88174697
960	10.88099054
961	10.87925068
962	10.87744205
963	10.87539279
964	10.87478553
965	10.87379905
966	10.87362285
967	10.87322608
968	10.87167773
969	10.87076923
970	10.86995333
971	10.868729
972	10.86700703
973	10.86651508
974	10.86596346
975	10.86537807
976	10.86403208
977	10.86347531
978	10.86261825
979	10.8624786
980	10.86240237
981	10.86124175
982	10.86096573
983	10.8602464
984	10.85915864
985	10.85858788
986	10.85850586
987	10.85841768
988	10.8571943
989	10.85575833
990	10.85449316
991	10.85401152
992	10.85359241
993	10.85261963
994	10.85076323
995	10.85007347
996	10.84876838
997	10.84818191
998	10.8481578
999	10.8476956
1000	10.84703294
1001	10.84554575
1002	10.84478029
1003	10.843218
1004	10.842558
1005	10.84150658
1006	10.84069127
1007	10.83948739
1008	10.83909828
1009	10.83903809
1010	10.83846815
1011	10.83806156
1012	10.83729688
1013	10.83660771
1014	10.83564761
1015	10.83410278
1016	10.83271028
1017	10.83087628
1018	10.82958831
1019	10.82761979
1020	10.82705415
1021	10.82552255
1022	10.82546211
1023	10.82452211
1024	10.82439575
1025	10.82371091
1026	10.82287552
1027	10.82166699
1028	10.81956275
1029	10.81809842
1030	10.81747316
1031	10.81564354
1032	10.81455518
1033	10.81408764
1034	10.81307036
1035	10.81131077
1036	10.8106087
1037	10.80975072
1038	10.80812522
1039	10.807334
1040	10.80713607
1041	10.80713555
1042	10.80620354
1043	10.80507189
1044	10.80407929
1045	10.80163078
1046	10.79957852
1047	10.79846388
1048	10.79657173
1049	10.79481039
1050	10.79337267
1051	10.79315508
1052	10.79061708
1053	10.790616
1054	10.78907089
1055	10.7876694
1056	10.78766866
1057	10.78725796
1058	10.78721075
1059	10.78683726
1060	10.78663478
1061	10.78642155
1062	10.7856705
1063	10.78449491
1064	10.78398751
1065	10.78283849
1066	10.7815531
1067	10.7796574
1068	10.77857131
1069	10.77698611
1070	10.77678685
1071	10.77667177
1072	10.77540903
1073	10.77525856
1074	10.77510658
1075	10.77461335
1076	10.77460982
1077	10.77435191
1078	10.7734016
1079	10.77334282
1080	10.77226056
1081	10.77211886
1082	10.7719063
1083	10.77179708
1084	10.77174259
1085	10.77157551
1086	10.77083835
1087	10.76983888
1088	10.76917133
1089	10.76815572
1090	10.76705834
1091	10.76523447
1092	10.76367136
1093	10.76289585
1094	10.76187993
1095	10.76142887
1096	10.7608811
1097	10.75976811
1098	10.75874144
1099	10.75827691
1100	10.75667298
1101	10.75661525
1102	10.75567756
1103	10.75566178
1104	10.7549027
1105	10.75419717
1106	10.75370438
1107	10.75318654
1108	10.75265257
1109	10.75265027
1110	10.75174575
1111	10.75163679
1112	10.7506563
1113	10.74983665
1114	10.74866798
1115	10.74788284
1116	10.74718424
1117	10.74643927
1118	10.74567689
1119	10.74504935
1120	10.74476877
1121	10.74380494
1122	10.74229735
1123	10.740819
1124	10.74054135
1125	10.73970151
1126	10.73859391
1127	10.73794148
1128	10.73783619
1129	10.73725929
1130	10.73685725
1131	10.73526063
1132	10.73469881
1133	10.73464757
1134	10.73248267
1135	10.73171175
1136	10.73153366
1137	10.73078416
1138	10.73018283
1139	10.72913595
1140	10.7275402
1141	10.72753915
1142	10.72750541
1143	10.72588801
1144	10.72536472
1145	10.72485378
1146	10.7248523
1147	10.72424929
1148	10.72261328
1149	10.72181564
1150	10.72093639
1151	10.72042925
1152	10.71964503
1153	10.71919438
1154	10.71882411
1155	10.71741669
1156	10.71699605
